"repo","path","stratum","directory","physical_lines","head","document_reference","reference_count","confirmed_partial_source","confirmed_review","verified_scope","reviewed_sha","source_unchanged_since_review","whole_file_complete","behavior_complete"
"kit","service/integration/redis_test.go","test_fixture","service/integration","983","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/mail/alias.go","primary","service/mail","157","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/mail/fake_envelopes_test.go","test_fixture","service/mail","98","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/mail/harness_test.go","test_fixture","service/mail","79","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/mail/mail_mod.go","primary","service/mail","119","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/mail/mail_mod_test.go","test_fixture","service/mail","87","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/mail/mail_rpc_assembly_gen.go","generated","service/mail","270","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/mail/rpc_test.go","test_fixture","service/mail","298","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/mail/server_run.go","primary","service/mail","22","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/mail/wiring_promises_test.go","test_fixture","service/mail","79","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/match/alias.go","primary","service/match","139","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/match/grouping_contract_promises_test.go","test_fixture","service/match","26","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/match/match_mod.go","primary","service/match","129","55f3a35b32ea97ccac8459fd1efe2515049f91e3","True","1","False","","","","unknown","unknown","unknown"
"kit","service/match/matchmaker_rpc_assembly_gen.go","generated","service/match","270","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/match/server_run.go","primary","service/match","87","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/match/sweep_run_test.go","test_fixture","service/match","121","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/admin.go","primary","service/platform","216","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/admin_test.go","test_fixture","service/platform","348","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/errcode_test.go","test_fixture","service/platform","167","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/identity.go","primary","service/platform","113","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/order_guards_promises_test.go","test_fixture","service/platform","66","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/order_race_promises_test.go","test_fixture","service/platform","94","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/platform_mod.go","primary","service/platform","154","55f3a35b32ea97ccac8459fd1efe2515049f91e3","True","1","False","","","","unknown","unknown","unknown"
"kit","service/platform/platform_mod_test.go","test_fixture","service/platform","109","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/platform_rpc.go","primary","service/platform","65","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/platform_rpc_assembly_gen.go","generated","service/platform","270","55f3a35b32ea97ccac8459fd1efe2515049f91e3","True","1","False","","","","unknown","unknown","unknown"
"kit","service/platform/platform_rpc_gen.go","generated","service/platform","334","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/platform_test.go","test_fixture","service/platform","859","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/race_test.go","test_fixture","service/platform","117","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/redis_store.go","primary","service/platform","34","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/server_run.go","primary","service/platform","82","55f3a35b32ea97ccac8459fd1efe2515049f91e3","True","1","False","","","","unknown","unknown","unknown"
"kit","service/platform/service.go","primary","service/platform","618","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/types.go","primary","service/platform","306","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/platform/validate_promises_test.go","test_fixture","service/platform","82","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/errcode_test.go","test_fixture","service/rank","148","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/fake_redis_test.go","test_fixture","service/rank","216","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/lua_shape_promises_test.go","test_fixture","service/rank","55","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/member.go","primary","service/rank","99","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/member_promises_test.go","test_fixture","service/rank","37","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/member_test.go","test_fixture","service/rank","147","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/owner_guards_promises_test.go","test_fixture","service/rank","24","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/rank.go","primary","service/rank","49","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/rank_mod.go","primary","service/rank","90","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/rank_mod_test.go","test_fixture","service/rank","92","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/rank_rpc_assembly_gen.go","generated","service/rank","270","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/rank_rpc_gen.go","generated","service/rank","467","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/redis_integration_test.go","test_fixture","service/rank","183","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/redis_store.go","primary","service/rank","454","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/server_run.go","primary","service/rank","20","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/store.go","primary","service/rank","81","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/store_test.go","test_fixture","service/rank","581","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/rank/types.go","primary","service/rank","218","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/servicemetrics/servicemetrics.go","primary","service/servicemetrics","28","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/session/admin_test.go","test_fixture","service/session","16","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/session/alias.go","primary","service/session","138","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/session/harness_test.go","test_fixture","service/session","25","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/session/server_run.go","primary","service/session","84","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/session/session_mod.go","primary","service/session","114","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/session/session_mod_test.go","test_fixture","service/session","76","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","service/session/session_rpc_assembly_gen.go","generated","service/session","270","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","statslog/gauges_test.go","test_fixture","statslog","104","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","statslog/statslog.go","primary","statslog","476","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"kit","statslog/statslog_test.go","test_fixture","statslog","222","55f3a35b32ea97ccac8459fd1efe2515049f91e3","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/attribute/main.go","primary","cmd/attribute","17","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/cfggen/main.go","primary","cmd/cfggen","17","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/dao/main.go","primary","cmd/dao","17","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/entity/main.go","primary","cmd/entity","17","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/errcode/main.go","primary","cmd/errcode","17","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/eventgen/main.go","primary","cmd/eventgen","17","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/nest/main.go","primary","cmd/nest","17","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/project/main.go","primary","cmd/project","22","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/protocol/main.go","primary","cmd/protocol","17","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/roost/main.go","primary","cmd/roost","17","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/servicerpc/main.go","primary","cmd/servicerpc","17","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/tablegen/main.go","primary","cmd/tablegen","17","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","cmd/webroute/main.go","primary","cmd/webroute","17","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/cmd/accountctl/main.go.tmpl","example_demo","demo/cmd/accountctl","113","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/cmd/loadtest/main.go.tmpl","example_demo","demo/cmd/loadtest","790","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/configs/schema/item.go.tmpl","example_demo","demo/configs/schema","19","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/db/def/player.go.tmpl","example_demo","demo/db/def","11","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/db/def/world.go.tmpl","example_demo","demo/db/def","16","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/embed.go","example_demo","demo","23","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/battle/battle.go.tmpl","example_demo","demo/game/battle","154","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/chatroom/chatroom.go.tmpl","example_demo","demo/game/chatroom","98","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/add_exp.go.tmpl","example_demo","demo/game/controllers/player","42","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/add_item.go.tmpl","example_demo","demo/game/controllers/player","47","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/battle_input.go.tmpl","example_demo","demo/game/controllers/player","36","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/chat_history.go.tmpl","example_demo","demo/game/controllers/player","46","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/chat_push.go.tmpl","example_demo","demo/game/controllers/player","77","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/claim_mail.go.tmpl","example_demo","demo/game/controllers/player","79","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/controller.go.tmpl","example_demo","demo/game/controllers/player","215","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/enter_dungeon.go.tmpl","example_demo","demo/game/controllers/player","41","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/enter_game.go.tmpl","example_demo","demo/game/controllers/player","55","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/finish_dungeon.go.tmpl","example_demo","demo/game/controllers/player","70","2e09c169a354b61edc357cb78665c5d18a1dc199","True","1","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/gift_status.go.tmpl","example_demo","demo/game/controllers/player","54","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/join_queue.go.tmpl","example_demo","demo/game/controllers/player","61","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/list_mail.go.tmpl","example_demo","demo/game/controllers/player","37","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/poll_match.go.tmpl","example_demo","demo/game/controllers/player","55","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/send_chat.go.tmpl","example_demo","demo/game/controllers/player","46","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/send_gift.go.tmpl","example_demo","demo/game/controllers/player","42","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/skill_catalog.go.tmpl","example_demo","demo/game/controllers/player","50","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/controllers/player/world_stats.go.tmpl","example_demo","demo/game/controllers/player","29","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/effects/level_up.go.tmpl","example_demo","demo/game/effects","42","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/entities/player/bag_component.go.tmpl","example_demo","demo/game/entities/player","99","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/entities/player/entity.go.tmpl","example_demo","demo/game/entities/player","33","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/entities/player/profile_component.go.tmpl","example_demo","demo/game/entities/player","98","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/entities/world/entity.go.tmpl","example_demo","demo/game/entities/world","25","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/entities/world/stats_component.go.tmpl","example_demo","demo/game/entities/world","78","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/gift/gift.go.tmpl","example_demo","demo/game/gift","100","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/handler/add_exp.go.tmpl","example_demo","demo/game/handler","26","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/handler/add_item.go.tmpl","example_demo","demo/game/handler","18","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/handler/gift_debit.go.tmpl","example_demo","demo/game/handler","15","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/handler/player_level.go.tmpl","example_demo","demo/game/handler","13","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/handler/record_enter.go.tmpl","example_demo","demo/game/handler","15","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/handler/record_match.go.tmpl","example_demo","demo/game/handler","14","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/handler/start_gift.go.tmpl","example_demo","demo/game/handler","48","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/handler/world_stats.go.tmpl","example_demo","demo/game/handler","13","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/matchmaking/queue.go.tmpl","example_demo","demo/game/matchmaking","70","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/game/rewards/rewards.go.tmpl","example_demo","demo/game/rewards","45","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/access/player/tcp/auth.go.tmpl","example_demo","demo/internal/access/player/tcp","98","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/errors/bag_full.go.tmpl","example_demo","demo/internal/errors","7","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/errors/battle_busy.go.tmpl","example_demo","demo/internal/errors","7","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/errors/battle_not_found.go.tmpl","example_demo","demo/internal/errors","7","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/errors/battle_not_seated.go.tmpl","example_demo","demo/internal/errors","7","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/errors/exp_amount.go.tmpl","example_demo","demo/internal/errors","7","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/errors/item_count.go.tmpl","example_demo","demo/internal/errors","7","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/errors/item_short.go.tmpl","example_demo","demo/internal/errors","7","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/errors/item_unknown.go.tmpl","example_demo","demo/internal/errors","13","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/errors/name_empty.go.tmpl","example_demo","demo/internal/errors","7","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/service/account/collaborators.go.tmpl","example_demo","demo/internal/service/account","126","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/service/chat/collaborators.go.tmpl","example_demo","demo/internal/service/chat","88","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/service/game/battle.go.tmpl","example_demo","demo/internal/service/game","372","2e09c169a354b61edc357cb78665c5d18a1dc199","True","1","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/service/game/gift_saga.go.tmpl","example_demo","demo/internal/service/game","251","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/service/game/gm.go.tmpl","example_demo","demo/internal/service/game","291","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/service/game/level_up_mail.go.tmpl","example_demo","demo/internal/service/game","114","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/service/game/matchmaker.go.tmpl","example_demo","demo/internal/service/game","158","2e09c169a354b61edc357cb78665c5d18a1dc199","True","1","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/service/game/service.go.tmpl","example_demo","demo/internal/service/game","118","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/internal/service/session/collaborators.go.tmpl","example_demo","demo/internal/service/session","34","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/loadtest/playertcp/conn.go.tmpl","example_demo","demo/loadtest/playertcp","162","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/add_exp.go.tmpl","example_demo","demo/protocol/def","24","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/add_item.go.tmpl","example_demo","demo/protocol/def","28","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/battle_frame.go.tmpl","example_demo","demo/protocol/def","25","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/battle_input.go.tmpl","example_demo","demo/protocol/def","42","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/chat_history.go.tmpl","example_demo","demo/protocol/def","30","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/chat_message.go.tmpl","example_demo","demo/protocol/def","23","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/claim_mail.go.tmpl","example_demo","demo/protocol/def","24","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/enter_dungeon.go.tmpl","example_demo","demo/protocol/def","28","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/enter_game.go.tmpl","example_demo","demo/protocol/def","27","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/finish_dungeon.go.tmpl","example_demo","demo/protocol/def","29","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/gift_status.go.tmpl","example_demo","demo/protocol/def","30","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/join_queue.go.tmpl","example_demo","demo/protocol/def","27","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/list_mail.go.tmpl","example_demo","demo/protocol/def","39","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/match_found.go.tmpl","example_demo","demo/protocol/def","19","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/poll_match.go.tmpl","example_demo","demo/protocol/def","29","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/send_chat.go.tmpl","example_demo","demo/protocol/def","28","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/send_gift.go.tmpl","example_demo","demo/protocol/def","27","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/skill_catalog.go.tmpl","example_demo","demo/protocol/def","23","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","demo/protocol/def/world_stats.go.tmpl","example_demo","demo/protocol/def","21","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","internal/attribute/gen.go","primary","internal/attribute","184","2e09c169a354b61edc357cb78665c5d18a1dc199","True","1","False","","","","unknown","unknown","unknown"
"codegen","internal/attribute/main.go","primary","internal/attribute","53","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","internal/attribute/parse.go","primary","internal/attribute","289","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","internal/attribute/run_test.go","test_fixture","internal/attribute","31","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","internal/attribute/types.go","primary","internal/attribute","28","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
"codegen","internal/attribute/util.go","primary","internal/attribute","163","2e09c169a354b61edc357cb78665c5d18a1dc199","False","0","False","","","","unknown","unknown","unknown"
